species_scaffold,start,end,gene,homology_id,animal,cluster_id,species_index,comp_scaff
13_Homo_sapiens,44373665,44397714,ENSG00000151778,6576,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,44373665,44397714,ENSG00000151778,16089,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,44939249,44989483,ENSG00000083635,7265,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,44939249,44989483,ENSG00000083635,16775,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,44989529,45037669,ENSG00000133114,6088,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,44989529,45037669,ENSG00000133114,15597,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45120515,45284909,ENSG00000188342,3132,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45120515,45284909,ENSG00000188342,12642,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45333471,45341370,ENSG00000133112,5719,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45333471,45341370,ENSG00000133112,15240,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45393316,45418455,ENSG00000174032,164,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45393316,45418455,ENSG00000174032,9674,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45464898,45536630,ENSG00000136152,3302,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45464898,45536630,ENSG00000136152,12813,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45777243,45851736,ENSG00000215475,2153,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,45777243,45851736,ENSG00000215475,11653,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46053195,46105033,ENSG00000080618,131,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46053195,46105033,ENSG00000080618,9641,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46125920,46211871,ENSG00000136167,1058,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46125920,46211871,ENSG00000136167,10571,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46211943,46277366,ENSG00000173988,5558,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46211943,46277366,ENSG00000173988,15070,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46342000,46438190,ENSG00000102445,1760,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46342000,46438190,ENSG00000102445,11267,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46553168,46753040,ENSG00000136141,968,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46553168,46753040,ENSG00000136141,10478,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46771256,46797232,ENSG00000139684,4153,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46771256,46797232,ENSG00000139684,13668,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46831550,46897076,ENSG00000102468,12,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,46831550,46897076,ENSG00000102468,9522,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,47745736,48037968,ENSG00000136143,925,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,47745736,48037968,ENSG00000136143,10435,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48037567,48047222,ENSG00000136159,7268,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48037567,48047222,ENSG00000136159,16778,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48053323,48095131,ENSG00000136146,3349,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48053323,48095131,ENSG00000136146,12867,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48303726,48599436,ENSG00000139687,6977,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48303726,48599436,ENSG00000139687,16494,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48488959,48533256,ENSG00000136161,160,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48488959,48533256,ENSG00000136161,9670,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48975912,49209779,ENSG00000102531,1983,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,48975912,49209779,ENSG00000102531,11493,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49220338,49222377,ENSG00000102539,599,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49220338,49222377,ENSG00000102539,10109,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49308650,49444126,ENSG00000102547,2176,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49308650,49444126,ENSG00000102547,11686,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49444374,49495003,ENSG00000136169,2364,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49444374,49495003,ENSG00000136169,11864,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49531946,49585583,ENSG00000136144,160,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49531946,49585583,ENSG00000136144,9670,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49628299,49633872,ENSG00000152213,57,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49628299,49633872,ENSG00000152213,9567,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49660723,49691475,ENSG00000123179,6860,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49660723,49691475,ENSG00000123179,16373,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49699307,49792921,ENSG00000102753,318,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49699307,49792921,ENSG00000102753,9828,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49912706,49936490,ENSG00000123178,2586,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,49912706,49936490,ENSG00000123178,12103,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,50909678,51024120,ENSG00000136104,3623,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,50909678,51024120,ENSG00000136104,13133,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51222334,51284241,ENSG00000150510,4297,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51222334,51284241,ENSG00000150510,13812,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51335773,51364735,ENSG00000253309,83,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51335773,51364735,ENSG00000253309,9593,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51354077,51454264,ENSG00000102786,1494,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51354077,51454264,ENSG00000102786,11004,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51584455,51767707,ENSG00000139668,1859,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51584455,51767707,ENSG00000139668,11372,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51767993,51804157,ENSG00000102796,81,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51767993,51804157,ENSG00000102796,9591,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51930436,52012125,ENSG00000123191,746,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,51930436,52012125,ENSG00000123191,10256,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52012398,52032171,ENSG00000253710,4194,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52012398,52032171,ENSG00000253710,13704,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52024691,52033600,ENSG00000253797,2910,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52024691,52033600,ENSG00000253797,12429,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52033611,52129078,ENSG00000197168,30,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52033611,52129078,ENSG00000197168,9540,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52132639,52159861,ENSG00000136098,194,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52132639,52159861,ENSG00000136098,9704,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52412602,52450628,ENSG00000136100,3535,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52412602,52450628,ENSG00000136100,13044,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52642425,52643796,ENSG00000139675,144,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52642425,52643796,ENSG00000139675,9654,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52652709,52700909,ENSG00000165416,5267,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52652709,52700909,ENSG00000165416,14777,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52842889,52848641,ENSG00000136099,10,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,52842889,52848641,ENSG00000136099,9520,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,53028759,53052057,ENSG00000102837,642,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,53028759,53052057,ENSG00000102837,10152,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,57631810,57729311,ENSG00000118946,10,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,57631810,57729311,ENSG00000118946,9520,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,59665583,60163987,ENSG00000139734,1593,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,59665583,60163987,ENSG00000139734,11103,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,60396457,60573878,ENSG00000083544,5844,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,60396457,60573878,ENSG00000083544,15354,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,61409685,61415522,ENSG00000280165,10,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,61409685,61415522,ENSG00000280165,9520,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,61409858,61427849,ENSG00000197991,10,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,61409858,61427849,ENSG00000197991,9520,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,66302834,67230445,ENSG00000184226,10,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,66302834,67230445,ENSG00000184226,9520,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,69700594,70108493,ENSG00000150361,21,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,69700594,70108493,ENSG00000150361,9531,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,71437966,71867192,ENSG00000276644,2787,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,71437966,71867192,ENSG00000276644,12297,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,72727749,72756198,ENSG00000136122,7582,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,72727749,72756198,ENSG00000136122,17096,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,72752169,72782096,ENSG00000083520,494,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,72752169,72782096,ENSG00000083520,10004,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,72782059,73016461,ENSG00000083535,4460,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,72782059,73016461,ENSG00000083535,13972,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,73054976,73077542,ENSG00000102554,91,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,73054976,73077542,ENSG00000102554,9601,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,73686089,73995056,ENSG00000118922,91,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,73686089,73995056,ENSG00000118922,9601,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75283503,75482114,ENSG00000136111,1898,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75283503,75482114,ENSG00000136111,11406,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75525219,75549439,ENSG00000188243,6935,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75525219,75549439,ENSG00000188243,16445,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75549480,75606020,ENSG00000118939,2673,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75549480,75606020,ENSG00000118939,12181,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75620434,75859870,ENSG00000136153,7785,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,75620434,75859870,ENSG00000136153,17295,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76880166,76886390,ENSG00000178695,1063,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76880166,76886390,ENSG00000178695,10573,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76948497,76958642,ENSG00000102794,6748,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76948497,76958642,ENSG00000102794,16258,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76990660,77019143,ENSG00000102805,7725,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76990660,77019143,ENSG00000102805,17235,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76992078,77129589,ENSG00000283208,7725,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76992078,77129589,ENSG00000283208,17235,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76992598,77027195,ENSG00000005812,6729,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,76992598,77027195,ENSG00000005812,16239,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,77044655,77327050,ENSG00000005810,1159,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,77044655,77327050,ENSG00000005810,10670,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,77895481,77975529,ENSG00000136160,1500,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,77895481,77975529,ENSG00000136160,11007,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,78598362,78603560,ENSG00000152192,283,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,78598362,78603560,ENSG00000152192,9793,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,78614291,78659179,ENSG00000152193,7001,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,78614291,78659179,ENSG00000152193,16509,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,79311824,79406477,ENSG00000139746,2448,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,79311824,79406477,ENSG00000139746,11958,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,79481124,79556075,ENSG00000102471,4899,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,79481124,79556075,ENSG00000102471,14403,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,80335976,80340951,ENSG00000136158,4374,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,80335976,80340951,ENSG00000136158,13883,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,91398607,92873682,ENSG00000179399,579,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,91398607,92873682,ENSG00000179399,10089,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,93226842,94407401,ENSG00000183098,579,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,93226842,94407401,ENSG00000183098,10089,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94436808,94479682,ENSG00000080166,4907,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94436808,94479682,ENSG00000080166,14417,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94574051,94596257,ENSG00000088451,7381,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94574051,94596257,ENSG00000088451,16895,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94601903,94634645,ENSG00000152749,5702,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94601903,94634645,ENSG00000152749,15212,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94709622,94712399,ENSG00000125285,370,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,94709622,94712399,ENSG00000125285,9880,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95019829,95301475,ENSG00000125257,37,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95019829,95301475,ENSG00000125257,9547,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95578202,95644703,ENSG00000134874,4798,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95578202,95644703,ENSG00000134874,14307,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95677139,95794989,ENSG00000102580,1868,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95677139,95794989,ENSG00000102580,11380,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95801580,96053482,ENSG00000102595,446,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,95801580,96053482,ENSG00000102595,9955,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,96090839,96839562,ENSG00000185352,1382,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,96090839,96839562,ENSG00000185352,10890,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,97221434,97394120,ENSG00000139793,1958,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,97221434,97394120,ENSG00000139793,11468,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,97434222,97469128,ENSG00000125249,76,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,97434222,97469128,ENSG00000125249,9586,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,97953658,98024297,ENSG00000065150,3448,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,97953658,98024297,ENSG00000065150,12965,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98142562,98455176,ENSG00000152767,138,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98142562,98455176,ENSG00000152767,9648,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98175785,98177265,ENSG00000139797,3445,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98175785,98177265,ENSG00000139797,12962,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98445185,98577940,ENSG00000102572,30,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98445185,98577940,ENSG00000102572,9540,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98683801,98752654,ENSG00000088386,977,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98683801,98752654,ENSG00000088386,10488,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98793429,99086625,ENSG00000088387,1014,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,98793429,99086625,ENSG00000088387,10524,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99200774,99386434,ENSG00000134882,5432,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99200774,99386434,ENSG00000134882,14942,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99446311,99564006,ENSG00000125304,203,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99446311,99564006,ENSG00000125304,9713,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99606669,99897134,ENSG00000125246,5049,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99606669,99897134,ENSG00000125246,14561,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99962964,99971909,ENSG00000139800,1499,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99962964,99971909,ENSG00000139800,11006,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99981772,99986773,ENSG00000043355,1499,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,99981772,99986773,ENSG00000043355,11006,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,100089015,100530437,ENSG00000175198,339,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,100089015,100530437,ENSG00000175198,9850,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,100603927,100675093,ENSG00000125247,320,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,100603927,100675093,ENSG00000125247,9830,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,101053776,101416492,ENSG00000102452,2571,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,101053776,101416492,ENSG00000102452,12081,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102597003,102679958,ENSG00000134900,4440,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102597003,102679958,ENSG00000134900,13955,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102765990,102773811,ENSG00000151287,7252,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102765990,102773811,ENSG00000151287,16762,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102784281,102799007,ENSG00000134901,840,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102784281,102799007,ENSG00000134901,10351,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102799049,102841535,ENSG00000134897,1210,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102799049,102841535,ENSG00000134897,10725,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102799110,102875994,ENSG00000270181,1210,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102799110,102875994,ENSG00000270181,10725,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102807146,102876001,ENSG00000134899,1210,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,102807146,102876001,ENSG00000134899,10725,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,103043998,103066846,ENSG00000125255,342,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,103043998,103066846,ENSG00000125255,9852,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,106489731,106535662,ENSG00000125266,4956,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,106489731,106535662,ENSG00000125266,14466,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,106541673,106568164,ENSG00000134884,6003,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,106541673,106568164,ENSG00000134884,15517,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,108207439,108218368,ENSG00000174405,3822,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,108207439,108218368,ENSG00000174405,13336,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,108218379,108234255,ENSG00000139826,4560,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,108218379,108234255,ENSG00000139826,14059,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,108596152,109208007,ENSG00000041515,33,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,108596152,109208007,ENSG00000041515,9543,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,109752698,109786568,ENSG00000185950,1787,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,109752698,109786568,ENSG00000185950,11297,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110148963,110307233,ENSG00000187498,32,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110148963,110307233,ENSG00000187498,9542,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110305812,110513209,ENSG00000134871,32,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110305812,110513209,ENSG00000134871,9542,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110523066,110561733,ENSG00000139832,5983,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110523066,110561733,ENSG00000139832,15502,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110615460,110639993,ENSG00000213995,3304,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110615460,110639993,ENSG00000213995,12815,Homo_sapiens,2,6,KN150172.1_Danio_rerio
13_Homo_sapiens,110641412,110713603,ENSG00000134905,1108,Homo_sapiens,2,6,KN150172.1_Danio_rerio
