ref_genome	num_genomes_sharing	genome_codes_not_sharing	num_shared_positions
2	6	,1,3,4,5,6,7,9,10,11,12,13,14,	1200
2	6	,1,3,4,5,6,7,9,13,15,16,17,18,	8
2	6	,1,3,4,5,6,7,8,9,12,13,16,17,	4046
2	6	,1,3,8,9,10,11,12,14,15,16,17,18,	2
2	6	,3,6,7,8,10,11,12,13,15,16,17,18,	1018
2	6	,1,4,5,6,7,9,10,11,14,15,16,18,	13
2	6	,1,3,5,6,7,9,12,13,15,16,17,18,	1
2	6	,4,5,6,7,8,9,10,11,15,16,17,18,	559
2	6	,1,4,5,6,7,10,11,12,14,15,16,18,	12
2	6	,4,5,6,7,8,10,11,12,15,16,17,18,	136
2	6	,5,6,7,10,11,12,13,14,15,16,17,18,	1
2	6	,3,8,9,10,11,12,13,14,15,16,17,18,	7
2	6	,4,5,6,7,8,9,12,14,15,16,17,18,	89
2	6	,3,4,5,6,7,8,9,12,13,14,16,17,	798
2	6	,1,3,8,9,10,11,12,13,15,16,17,18,	35
2	6	,1,4,5,6,7,8,10,11,12,13,15,18,	9
2	6	,1,4,5,6,7,8,10,11,14,15,16,18,	370
2	6	,1,3,4,5,6,7,8,10,11,13,15,18,	110
2	6	,1,3,4,5,6,7,9,10,11,13,15,18,	428
2	6	,1,3,4,5,7,9,12,13,15,16,17,18,	342
2	6	,1,3,4,5,6,7,9,12,13,14,15,18,	12
2	6	,1,4,9,10,11,12,13,14,15,16,17,18,	120
2	6	,1,3,4,5,6,7,8,9,10,11,12,13,	109
2	6	,1,3,7,8,9,12,13,14,15,16,17,18,	79
2	6	,1,3,8,9,10,11,13,14,15,16,17,18,	6
2	6	,3,4,5,6,7,8,9,10,11,13,15,18,	518
2	6	,1,3,4,6,7,8,9,10,11,13,16,17,	3
2	6	,1,3,4,5,6,7,8,12,13,14,16,17,	413
2	6	,3,5,6,7,8,9,10,11,12,13,15,18,	3
2	12	,4,8,9,12,16,17,	81
2	12	,1,10,11,14,15,18,	37
2	12	,1,6,10,11,15,18,	68
2	12	,6,7,10,11,12,13,	8
2	12	,3,8,13,14,16,17,	434
2	12	,1,6,7,9,10,11,	249
2	12	,1,4,6,7,10,11,	31
2	12	,1,9,10,11,15,18,	1503
2	12	,3,6,7,10,11,12,	33
2	12	,3,6,7,10,11,13,	272
2	12	,3,7,12,13,14,18,	1
2	12	,10,11,15,16,17,18,	3
2	12	,3,4,7,13,15,18,	1
2	12	,3,8,9,13,16,17,	152
2	12	,4,5,6,7,9,12,	2
2	12	,1,3,13,14,15,18,	102
2	12	,5,6,7,12,15,18,	129
2	12	,1,8,10,11,16,17,	1
2	12	,1,5,6,7,10,11,	1634
2	12	,9,10,11,12,16,17,	6
2	12	,9,10,11,14,15,18,	1961
2	12	,3,4,10,11,12,13,	14
2	12	,4,5,6,7,16,17,	612
2	12	,1,3,10,11,12,13,	101
2	12	,1,5,6,7,8,9,	1053
2	12	,1,4,5,6,7,12,	3
2	12	,10,11,12,14,15,18,	111
2	12	,4,5,6,7,10,11,	2
2	12	,4,5,6,7,9,13,	280
2	12	,1,4,10,11,15,18,	8
2	12	,3,4,5,6,7,13,	12
2	12	,3,10,11,13,15,18,	211
2	12	,3,10,11,13,16,17,	3
2	12	,5,7,12,14,15,18,	132
2	12	,1,6,7,10,11,14,	6
2	12	,8,9,12,14,16,17,	2396
2	12	,9,10,11,12,15,18,	1592
2	12	,1,8,9,14,16,17,	14
2	5	,3,5,6,7,8,9,10,11,12,13,14,15,18,	3536
2	5	,1,4,5,6,7,10,11,12,14,15,16,17,18,	1154
2	5	,3,4,5,6,7,9,10,11,12,13,14,15,18,	103
2	5	,1,3,4,5,6,7,8,9,12,13,14,16,17,	2854
2	5	,1,3,4,9,10,11,12,13,14,15,16,17,18,	2
2	5	,1,3,5,6,7,9,10,11,12,14,15,16,18,	212
2	5	,1,3,8,9,10,11,12,13,14,15,16,17,18,	16
2	5	,1,3,4,5,6,7,8,9,10,11,13,15,18,	3863
2	5	,1,3,5,6,7,8,9,12,13,15,16,17,18,	1509
2	5	,3,4,5,6,7,10,11,12,13,15,16,17,18,	17
2	5	,1,4,5,6,7,8,10,11,12,13,14,15,18,	1295
2	5	,1,4,5,6,7,9,10,11,12,14,15,16,18,	236
2	5	,1,3,6,7,8,10,11,12,13,14,15,16,18,	200
2	5	,1,3,4,5,6,7,9,10,11,13,14,15,18,	1131
2	5	,3,4,5,6,7,8,9,12,13,15,16,17,18,	590
2	5	,1,4,5,6,7,8,9,10,11,12,14,16,17,	363
2	5	,4,5,6,7,8,9,10,11,12,15,16,17,18,	1647
2	5	,3,4,5,6,7,8,10,11,13,15,16,17,18,	205
2	5	,3,4,5,6,7,8,9,10,11,12,13,16,17,	3586
2	5	,1,4,5,6,7,8,9,10,11,12,14,15,18,	889
2	5	,1,4,5,6,7,9,10,11,14,15,16,17,18,	5993
2	5	,1,4,5,6,7,8,10,11,12,14,15,16,18,	28
2	5	,1,4,5,6,7,9,10,11,12,15,16,17,18,	23
2	5	,1,4,5,6,7,8,10,11,14,15,16,17,18,	11
2	5	,3,6,7,8,9,10,11,12,13,15,16,17,18,	140
2	5	,1,3,4,5,6,7,8,12,14,15,16,17,18,	113
2	5	,1,5,6,7,8,9,10,11,12,15,16,17,18,	94
2	5	,1,3,4,5,6,7,10,11,12,13,14,15,18,	7440
2	5	,1,5,6,7,8,9,10,11,13,15,16,17,18,	491
2	5	,3,4,5,6,7,8,12,13,14,15,16,17,18,	185
2	5	,3,4,5,6,7,9,10,11,12,15,16,17,18,	5
2	5	,1,3,4,5,6,7,9,10,11,12,13,15,18,	131
2	2	,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,	3547
2	2	,1,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,	9849
2	2	,1,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,	184
2	2	,1,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,	257
2	2	,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,	338
2	2	,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,	11
2	2	,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,	5325
2	2	,1,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,	592
2	2	,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,	1
2	2	,1,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,	2041
2	2	,1,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,	118
2	2	,1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,	9464
2	2	,1,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,	276
2	11	,1,5,6,7,8,10,11,	18
2	11	,1,8,10,11,12,15,18,	4
2	11	,1,4,8,9,14,16,17,	127
2	11	,4,5,6,7,8,15,18,	4
2	11	,1,3,6,7,8,14,16,	89
2	11	,1,10,11,12,14,15,18,	47
2	11	,9,10,11,12,14,15,18,	714
2	11	,3,4,5,6,10,11,12,	90
2	11	,1,8,9,15,16,17,18,	468
2	11	,3,6,7,9,10,11,12,	13
2	11	,3,6,7,12,13,15,18,	1
2	11	,1,6,7,10,11,12,14,	62
2	11	,1,3,8,9,13,16,17,	328
2	11	,3,4,5,6,7,12,13,	47
2	11	,4,5,6,7,9,12,14,	1
2	11	,3,4,5,6,7,13,14,	11
2	11	,1,3,4,6,13,15,18,	78
2	11	,1,3,12,13,14,16,17,	2
2	11	,4,5,6,7,10,11,14,	162
2	11	,3,6,7,8,12,15,18,	23
2	11	,7,9,10,11,14,15,18,	160
2	11	,3,4,8,12,13,15,18,	103
2	11	,1,3,9,10,13,15,18,	12958
2	11	,3,4,5,7,13,16,17,	216
2	11	,4,5,6,7,12,15,18,	1699
2	11	,1,8,9,12,14,16,17,	30
2	11	,3,8,9,13,14,16,17,	23
2	11	,6,7,9,10,11,12,13,	34
2	11	,1,3,4,5,6,7,12,	10
2	11	,5,6,7,15,16,17,18,	162
2	11	,1,8,9,10,11,16,17,	43
2	11	,4,5,6,7,8,16,17,	30
2	11	,4,9,12,15,16,17,18,	13
2	11	,1,4,5,6,7,15,18,	150
2	11	,4,5,6,7,9,16,17,	109
2	11	,10,11,12,15,16,17,18,	1215
2	11	,4,5,8,9,12,16,17,	1
2	11	,1,3,10,11,13,15,18,	77
2	10	,1,3,4,5,9,13,15,18,	10
2	10	,4,5,6,7,10,11,15,18,	3396
2	10	,1,3,4,8,9,13,16,17,	1
2	10	,1,3,8,9,12,13,16,17,	31
2	10	,4,5,6,7,8,9,12,14,	10
2	10	,1,4,5,6,7,12,13,14,	7
2	10	,1,3,4,5,6,7,13,14,	672
2	10	,3,8,9,13,14,15,16,18,	22
2	10	,1,5,6,7,8,10,11,12,	163
2	10	,1,3,9,10,11,13,15,18,	1
2	10	,1,4,5,6,7,9,16,17,	8
2	10	,1,4,8,10,11,14,15,18,	10
2	10	,5,6,7,9,10,11,12,13,	182
2	10	,3,9,10,11,12,14,15,18,	177
2	10	,1,3,8,10,11,14,16,17,	79
2	10	,1,4,5,6,7,8,16,17,	22
2	10	,1,3,4,5,6,7,12,13,	4
2	10	,3,6,7,8,9,10,11,12,	7
2	10	,10,11,12,14,15,16,17,18,	5
2	10	,1,3,9,12,13,14,16,17,	2
2	10	,3,4,6,7,8,9,13,14,	15
2	10	,1,3,5,6,7,10,11,13,	728
2	10	,4,5,6,7,9,12,16,17,	13
2	10	,3,8,10,11,12,13,16,17,	15
2	10	,1,3,4,8,9,10,11,13,	3
2	10	,4,5,6,7,12,14,15,18,	361
2	10	,3,4,5,6,7,10,11,12,	6
2	10	,1,3,10,11,12,13,15,18,	54
2	10	,1,5,6,7,10,11,14,16,	103
2	10	,3,9,10,11,12,13,15,18,	10
2	10	,4,5,6,7,12,15,16,18,	167
2	10	,1,3,8,9,13,14,16,17,	1
2	10	,1,4,5,6,7,9,10,11,	34
2	10	,1,5,6,7,10,11,15,18,	42
2	10	,1,6,7,8,9,10,11,13,	414
2	10	,3,5,6,7,8,13,16,17,	136
2	18	,0,	3360848
2	14	,3,8,12,13,	1033
2	14	,1,12,16,17,	109
2	14	,3,4,12,13,	10
2	14	,5,6,7,9,	106
2	14	,1,8,9,14,	308
2	14	,4,9,15,18,	115
2	14	,12,14,15,18,	25
2	14	,8,12,15,18,	24
2	14	,3,13,15,18,	72
2	14	,3,6,7,13,	107
2	14	,7,14,15,18,	34
2	14	,5,6,7,14,	19
2	14	,6,7,15,18,	202
2	14	,7,10,11,14,	22
2	14	,8,10,11,14,	273
2	14	,6,7,10,11,	615
2	14	,1,3,7,8,	3034
2	14	,3,10,11,13,	1887
2	14	,8,12,16,17,	422
2	14	,5,6,7,8,	1
2	14	,1,10,11,14,	378
2	14	,1,10,11,12,	10635
2	14	,8,14,16,17,	197
2	14	,1,8,9,12,	1734
2	14	,15,16,17,18,	7
2	14	,4,5,6,7,	2
2	14	,1,3,13,14,	284
2	14	,1,9,15,18,	1
2	14	,5,8,16,17,	1
2	14	,12,15,17,18,	7
2	14	,1,3,12,13,	360
2	14	,1,5,6,7,	1359
2	14	,9,14,16,17,	1
2	14	,10,11,15,18,	19082
2	14	,4,8,10,11,	1
2	14	,5,7,12,14,	14
2	8	,1,3,4,5,6,7,12,13,16,17,	836
2	8	,3,5,6,7,8,9,10,11,12,13,	115
2	8	,1,3,4,8,9,12,13,14,16,17,	8
2	8	,1,3,4,6,10,11,12,13,15,18,	1
2	8	,1,4,5,6,7,9,10,11,12,14,	138
2	8	,1,3,8,9,13,14,15,16,17,18,	3
2	8	,3,4,5,6,7,9,13,14,16,17,	4
2	8	,3,4,5,6,7,8,9,12,13,14,	3
2	8	,1,3,8,9,10,11,12,13,16,17,	145
2	8	,1,4,5,6,7,8,9,14,16,17,	13
2	8	,1,4,5,6,7,12,13,14,15,18,	11
2	8	,4,5,6,7,8,9,10,11,15,18,	80
2	8	,1,4,5,6,7,9,10,11,12,18,	18
2	8	,1,9,10,11,12,14,15,16,17,18,	3946
2	8	,1,3,8,9,12,13,15,16,17,18,	38
2	8	,3,4,5,6,7,8,13,16,17,18,	7
2	8	,3,9,10,11,12,13,14,15,17,18,	15
2	8	,1,3,4,5,6,7,9,10,11,13,	104
2	8	,1,3,4,8,9,10,11,12,13,14,	18
2	8	,1,3,4,5,6,7,8,14,16,17,	27
2	8	,3,8,9,10,11,13,15,16,17,18,	166
2	8	,3,4,5,6,7,9,12,13,16,17,	272
2	8	,3,4,5,6,7,10,11,12,16,17,	27
2	8	,1,4,5,6,7,8,9,12,16,17,	96
2	8	,3,8,9,10,11,12,13,14,15,18,	319
2	8	,1,3,4,5,6,7,8,13,16,17,	66
2	8	,1,3,4,5,6,7,8,9,12,13,	258
2	8	,1,3,6,7,8,10,11,15,16,18,	180
2	8	,3,4,6,7,8,9,12,13,16,17,	2
2	8	,1,3,6,7,8,12,14,15,16,18,	63
2	8	,1,5,6,7,9,10,11,14,15,18,	18
2	8	,3,4,5,8,9,13,15,16,17,18,	1
2	8	,5,6,7,10,11,12,13,14,16,17,	717
2	8	,1,3,4,5,6,7,8,9,13,14,	207
2	8	,1,4,6,7,8,9,10,11,13,17,	1
2	8	,3,7,8,10,11,12,13,14,15,18,	7
2	8	,1,3,4,5,6,7,13,14,15,18,	289
2	8	,1,4,5,6,8,10,11,14,16,17,	92
2	9	,4,5,6,7,13,15,16,17,18,	9
2	9	,1,5,6,7,9,10,11,14,16,	10
2	9	,3,4,5,6,7,8,13,16,17,	956
2	9	,1,5,6,7,8,9,10,11,13,	201
2	9	,1,4,5,6,7,9,14,15,18,	8
2	9	,3,4,5,6,7,9,13,16,17,	36
2	9	,1,4,5,6,7,8,14,16,17,	112
2	9	,1,4,5,6,7,10,11,15,18,	91
2	9	,1,4,5,6,7,8,9,16,17,	654
2	9	,1,3,6,7,8,12,13,16,17,	4
2	9	,1,5,6,7,8,10,11,15,18,	121
2	9	,3,4,8,12,13,15,16,17,18,	2
2	9	,3,5,6,7,8,9,12,13,14,	3983
2	9	,3,4,5,6,7,9,13,15,18,	46
2	9	,4,5,6,7,8,10,11,12,14,	236
2	9	,1,3,4,5,6,7,8,9,13,	1
2	9	,8,9,10,11,12,15,16,17,18,	4
2	9	,1,3,4,8,12,13,14,16,17,	3
2	9	,1,3,8,12,13,15,16,17,18,	4974
2	9	,1,3,5,6,7,13,14,16,17,	9
2	9	,3,4,5,6,7,8,9,12,13,	12
2	9	,5,6,7,10,11,12,14,15,18,	12
2	9	,1,3,8,9,12,13,14,16,17,	91
2	9	,3,4,5,6,7,12,13,15,18,	7
2	9	,1,3,6,7,8,14,15,16,18,	70
2	9	,3,6,7,8,9,10,11,12,13,	38
2	9	,1,5,6,7,10,11,14,15,18,	16
2	9	,4,5,6,7,8,9,12,16,17,	53
2	9	,4,8,10,11,12,15,16,17,18,	19
2	9	,3,9,10,11,12,13,14,15,18,	892
2	9	,1,8,10,11,14,15,16,17,18,	2
2	9	,3,4,5,6,7,8,9,13,14,	9
2	9	,1,3,9,10,11,12,13,16,17,	36
2	9	,4,5,6,7,10,11,14,15,18,	613
2	13	,3,6,10,11,12,	90
2	13	,1,5,6,7,14,	10
2	13	,7,9,10,11,14,	1596
2	13	,3,8,10,11,13,	898
2	13	,8,15,16,17,18,	12
2	13	,4,5,7,10,11,	44
2	13	,10,11,14,15,18,	7343
2	13	,3,7,13,14,18,	1
2	13	,3,9,13,15,18,	402
2	13	,1,3,13,16,17,	21
2	13	,8,10,11,12,17,	1002
2	13	,1,4,5,6,7,	1813
2	13	,8,10,11,12,14,	792
2	13	,7,8,9,12,14,	13
2	13	,1,3,13,15,18,	10
2	13	,1,3,9,13,14,	1143
2	13	,6,10,11,15,18,	155
2	13	,1,3,10,11,13,	174
2	13	,1,10,11,15,18,	7867
2	13	,1,3,8,12,13,	1
2	13	,3,10,11,12,13,	1
2	13	,1,8,10,11,14,	169
2	13	,3,6,7,10,11,	534
2	13	,4,5,6,7,12,	28
2	13	,1,6,7,10,11,	38
2	13	,5,6,7,9,12,	30
2	13	,1,3,7,8,14,	16
2	13	,8,10,11,15,18,	1
2	15	,6,10,11,	126
2	15	,3,10,11,	2422
2	15	,1,10,11,	42
2	15	,12,16,17,	2
2	15	,8,15,18,	3
2	15	,9,15,18,	89
2	15	,7,15,18,	334
2	15	,8,16,17,	3572
2	15	,4,13,14,	113
2	15	,1,3,14,	169
2	15	,12,15,18,	2
2	15	,7,10,11,	560
2	15	,1,6,7,	7
2	15	,5,6,7,	21
2	15	,13,15,18,	222
2	15	,14,15,18,	17
2	15	,3,7,13,	34
2	15	,1,8,9,	16
2	15	,3,4,13,	19
2	15	,6,15,18,	21
2	15	,10,11,12,	578
2	15	,1,15,18,	33
2	15	,15,17,18,	151
2	15	,3,5,13,	2
2	15	,1,3,13,	116
2	15	,8,10,11,	615
2	15	,4,15,18,	6
2	15	,3,12,13,	2
2	15	,9,16,17,	12
2	3	,1,3,5,6,7,8,9,10,11,12,13,14,15,16,18,	554
2	3	,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,	214
2	3	,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,	1
2	3	,1,3,4,5,6,7,9,10,11,12,14,15,16,17,18,	25
2	3	,1,3,5,6,7,8,9,10,11,12,13,15,16,17,18,	489
2	3	,1,3,4,5,6,7,8,9,10,11,12,13,14,16,17,	2875
2	3	,1,3,4,5,7,8,10,11,12,13,14,15,16,17,18,	6
2	3	,1,4,5,6,7,8,9,10,11,12,14,15,16,17,18,	1289
2	3	,1,3,4,5,6,7,8,9,12,13,14,15,16,17,18,	160
2	3	,1,3,4,5,6,7,8,10,11,12,13,15,16,17,18,	5893
2	3	,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,	1590
2	3	,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,	18
2	3	,1,4,5,6,7,8,9,10,11,12,13,15,16,17,18,	15
2	3	,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,	9
2	3	,1,3,4,5,6,7,8,9,10,11,12,13,15,16,17,	3
2	3	,1,3,4,5,6,7,8,10,11,12,13,14,15,16,18,	2055
2	3	,1,3,4,5,6,7,9,10,11,12,13,14,15,16,18,	1090
2	3	,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,	1002
2	3	,1,3,5,6,7,8,9,10,11,12,13,14,15,17,18,	70
2	3	,1,3,4,5,6,7,8,9,10,11,12,13,14,15,18,	1707
2	3	,1,3,5,6,7,8,10,11,12,13,14,15,16,17,18,	6
2	3	,1,3,4,5,6,7,8,10,11,12,14,15,16,17,18,	229
2	3	,1,3,4,5,6,7,8,10,11,13,14,15,16,17,18,	231
2	3	,1,3,4,5,6,7,8,9,10,11,13,15,16,17,18,	395
2	3	,1,3,4,6,7,9,10,11,12,13,14,15,16,17,18,	122
3	17	,6,	1383
3	17	,9,	675
3	17	,1,	689
3	17	,15,	1258
3	17	,12,	62
3	17	,14,	3223
3	17	,8,	770
3	17	,7,	9351
3	17	,2,	500777
3	17	,4,	5141
3	17	,5,	921
3	17	,10,	227
3	17	,13,	687
3	17	,11,	349
3	6	,2,4,5,6,7,8,9,10,11,12,16,17,	136
3	6	,4,5,6,7,8,9,10,11,15,16,17,18,	547
3	6	,1,4,5,6,7,8,10,11,12,14,16,17,	36
3	6	,1,4,5,6,7,10,11,12,14,15,16,18,	12
3	6	,5,7,8,9,10,11,12,14,15,16,17,18,	1
3	6	,1,2,4,5,6,7,12,14,15,16,17,18,	229
3	6	,1,2,4,5,6,7,8,10,11,14,16,17,	8887
3	6	,2,4,5,6,7,8,10,11,12,14,15,18,	476
3	6	,1,2,4,5,6,7,8,9,10,11,13,17,	29
3	6	,2,4,5,6,7,9,10,11,12,14,15,18,	852
3	6	,1,2,4,5,6,7,8,10,11,12,15,18,	1394
3	6	,1,2,4,8,10,11,12,14,15,16,17,18,	3
3	6	,1,2,4,6,7,9,12,14,15,16,17,18,	561
3	6	,1,4,5,6,7,9,10,11,14,15,16,18,	8
3	6	,1,2,5,6,7,9,12,13,15,16,17,18,	18
3	6	,1,2,4,6,7,8,9,10,11,12,15,18,	3
3	6	,2,4,5,6,7,8,9,10,11,15,17,18,	3
3	6	,1,2,5,6,7,8,9,10,11,14,16,17,	2050
3	6	,1,2,4,5,6,7,9,12,13,14,16,17,	103
3	6	,1,2,5,6,7,8,9,12,15,16,17,18,	467
3	6	,1,2,5,6,7,9,12,14,15,16,17,18,	1043
3	6	,1,2,4,5,6,7,8,14,15,16,17,18,	198
3	6	,2,4,5,6,7,8,10,11,15,16,17,18,	725
3	6	,1,2,6,7,8,9,10,11,13,15,16,18,	454
3	6	,1,2,4,5,6,7,8,9,12,14,16,17,	1324
3	6	,2,4,6,7,8,9,10,11,12,14,15,18,	68
3	6	,1,2,8,9,10,11,12,14,15,16,17,18,	461
3	6	,1,2,4,5,6,7,11,12,13,16,17,18,	9965
3	6	,1,2,4,5,6,7,10,11,12,14,15,18,	4
3	6	,1,4,5,6,7,8,10,11,12,13,15,18,	18
3	6	,1,2,4,5,6,7,8,9,15,16,17,18,	2003
3	6	,1,2,5,6,7,8,9,10,11,13,16,17,	37
3	6	,1,4,5,6,7,8,10,11,14,15,16,18,	409
3	6	,2,4,5,6,7,10,11,12,15,16,17,18,	486
3	4	,1,2,4,5,6,7,9,11,12,13,15,16,17,18,	289
3	4	,1,2,4,5,6,7,8,9,10,11,14,15,17,18,	675
3	4	,1,2,4,6,7,8,10,11,12,14,15,16,17,18,	131
3	4	,1,2,4,5,6,7,9,10,11,12,14,15,16,18,	9
3	4	,1,2,4,5,6,7,8,11,12,13,14,16,17,18,	1
3	4	,1,2,4,5,6,7,8,10,11,12,14,16,17,18,	2
3	4	,1,2,4,5,6,7,8,9,10,11,12,14,15,18,	113
3	4	,2,4,5,6,7,9,10,11,12,14,15,16,17,18,	9
3	4	,1,2,4,5,6,7,9,10,11,12,15,16,17,18,	43
3	4	,1,2,4,5,6,7,8,11,12,13,15,16,17,18,	596
3	4	,1,2,5,6,7,9,10,11,12,14,15,16,17,18,	252
3	4	,4,6,7,8,9,10,11,12,13,14,15,16,17,18,	29
3	4	,1,2,4,5,6,7,8,10,11,12,13,14,15,18,	9166
3	4	,1,5,6,7,8,9,10,11,12,13,15,16,17,18,	7
3	4	,1,2,5,6,7,8,9,10,11,12,14,16,17,18,	382
3	4	,1,2,4,5,6,7,8,9,10,11,14,15,16,18,	23
3	4	,1,2,4,5,6,7,9,12,13,14,15,16,17,18,	1531
3	4	,1,2,4,5,6,7,8,10,11,12,15,16,17,18,	1247
3	4	,1,2,4,5,6,7,9,10,11,14,15,16,17,18,	1491
3	4	,1,2,4,5,6,7,8,9,10,11,15,16,17,18,	347
3	4	,1,2,4,6,7,8,9,10,11,12,14,15,16,18,	22
3	4	,1,2,4,5,6,7,8,9,12,14,15,16,17,18,	791
3	4	,1,2,5,6,7,8,9,12,13,14,15,16,17,18,	83
3	4	,1,2,4,5,6,7,8,9,11,12,13,16,17,18,	6988
3	4	,1,2,5,6,7,8,9,10,11,12,14,15,17,18,	28351
3	4	,1,4,5,6,7,8,9,10,11,12,14,15,16,18,	738
3	4	,1,2,4,5,6,7,8,9,10,11,12,15,17,18,	115
3	4	,1,2,6,7,8,9,10,11,12,13,14,15,16,18,	3607
3	4	,1,2,4,5,6,7,11,12,13,14,15,16,17,18,	1390
3	4	,1,2,4,5,8,9,10,11,12,14,15,16,17,18,	226
3	4	,1,2,4,5,6,7,8,10,11,14,15,16,17,18,	1469
3	4	,2,4,5,6,7,8,9,10,11,14,15,16,17,18,	63
3	4	,1,2,4,5,6,7,10,11,12,13,15,16,17,18,	3
3	4	,1,4,5,6,7,9,10,11,12,14,15,16,17,18,	12
3	4	,1,2,4,5,6,7,8,10,11,12,13,16,17,18,	3835
3	4	,1,2,4,5,6,7,8,9,10,11,12,14,16,17,	4379
3	4	,1,2,5,6,7,9,10,11,12,13,15,16,17,18,	18
3	4	,4,5,6,7,8,9,10,11,12,14,15,16,17,18,	5
3	4	,1,2,4,5,6,7,8,10,11,12,13,14,16,17,	206
3	4	,1,2,5,6,7,8,9,10,11,12,15,16,17,18,	820
3	4	,1,2,6,7,8,9,10,11,12,13,15,16,17,18,	165
3	4	,1,2,4,5,6,7,8,9,10,11,12,13,16,17,	183
3	4	,1,2,5,6,7,8,9,10,11,12,13,15,16,18,	1387
3	16	,1,2,	18848
3	16	,2,4,	2051
3	16	,2,14,	44243
3	16	,9,14,	359
3	16	,7,9,	42
3	16	,2,7,	6048
3	16	,8,12,	122
3	16	,4,12,	37
3	16	,7,14,	135
3	16	,7,8,	86
3	16	,2,9,	519
3	16	,7,13,	37
3	16	,2,13,	751
3	16	,2,8,	9372
3	16	,7,10,	84
3	16	,12,14,	150
3	16	,15,18,	16309
3	16	,2,18,	750
3	16	,4,13,	113
3	16	,2,12,	928
3	16	,14,18,	2
3	16	,2,6,	153
3	16	,2,5,	141
3	16	,1,14,	941
3	16	,10,11,	13253
3	16	,6,7,	12644
3	16	,16,17,	126
3	16	,2,10,	161
3	1	,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,	79526
3	7	,1,2,4,5,6,7,8,15,16,17,18,	438
3	7	,1,4,5,6,7,10,11,14,15,16,18,	405
3	7	,1,2,4,5,6,7,8,10,11,13,14,	15
3	7	,2,4,6,7,8,9,10,11,14,15,18,	14
3	7	,1,8,9,10,11,12,14,15,16,17,18,	9382
3	7	,1,2,6,7,9,10,11,13,14,15,18,	1231
3	7	,7,8,9,10,11,12,14,15,16,17,18,	29
3	7	,1,4,5,6,7,8,10,11,14,15,18,	97
3	7	,2,4,5,6,7,8,9,12,14,16,17,	3750
3	7	,1,4,6,7,8,9,10,11,13,16,17,	712
3	7	,1,2,5,6,7,10,11,12,13,15,18,	362
3	7	,1,2,4,5,6,7,8,10,11,14,17,	29
3	7	,2,4,5,6,7,9,10,11,14,15,18,	5
3	7	,1,2,8,10,11,12,14,15,16,17,18,	3
3	7	,1,2,5,6,7,9,12,15,16,17,18,	688
3	7	,1,2,4,5,6,7,9,12,14,16,17,	18
3	7	,1,2,5,6,7,9,10,11,14,16,17,	2
3	7	,2,4,5,6,7,10,11,12,14,15,18,	17468
3	7	,1,2,5,6,7,10,11,12,14,15,18,	41
3	7	,1,2,4,5,6,7,8,10,11,15,18,	1538
3	7	,2,4,5,6,7,8,9,10,11,15,18,	16009
3	7	,1,2,6,7,8,10,11,12,14,15,18,	3296
3	7	,1,2,8,9,10,11,14,15,16,17,18,	1591
3	7	,1,2,4,5,6,7,9,12,13,16,17,	8472
3	7	,1,2,6,7,9,12,14,15,16,17,18,	48
3	7	,4,5,6,7,9,10,11,12,14,15,18,	1094
3	7	,1,2,4,5,6,7,8,9,14,16,17,	264
3	7	,1,2,5,6,7,8,9,10,11,16,17,	40
3	7	,8,9,10,11,12,13,14,15,16,17,18,	160
3	7	,1,2,5,6,7,8,10,11,15,16,18,	25
3	5	,1,4,5,6,7,8,10,11,12,14,15,16,18,	28
3	5	,1,2,5,6,7,8,9,10,11,12,14,16,17,	55
3	5	,1,4,5,6,7,8,10,11,14,15,16,17,18,	11
3	5	,1,2,4,5,6,7,8,9,10,11,12,13,17,	79
3	5	,1,2,4,5,6,7,11,12,13,15,16,17,18,	1
3	5	,1,2,4,5,6,7,8,10,11,12,13,16,17,	806
3	5	,1,5,6,7,8,9,10,11,12,15,16,17,18,	87
3	5	,1,5,6,7,8,9,10,11,13,15,16,17,18,	523
3	5	,1,2,5,6,7,8,10,11,12,14,15,17,18,	348
3	5	,4,6,7,8,9,10,11,12,14,15,16,17,18,	2
3	5	,1,2,5,6,7,8,9,10,11,12,15,17,18,	148
3	5	,1,5,7,8,9,10,11,12,14,15,16,17,18,	33
